tis1099_subdistrict_code,parent_district_tis1099_code,parent_province_tis1099_code,name_en,name_th,centroid_lat,centroid_lon,postal_code
330810,3308,33,Phu Fai,ภูฝ้าย,14.68206,104.50722,33150
330811,3308,33,Pho Krasang,โพธิ์กระสังข์,14.62634,104.32874,33150
330812,3308,33,Huai Chan,ห้วยจันทร์,14.47055,104.35689,33150
330901,3309,33,Mueang Khong,เมืองคง,15.3484,104.15936,33160
330902,3309,33,Mueang Khaen,เมืองแคน,15.35178,104.21533,33160
330903,3309,33,Nong Khae,หนองแค,15.38571,104.10606,33160
330906,3309,33,Chik Sang Thong,จิกสังข์ทอง,15.43896,104.12395,33160
330907,3309,33,Dan,ด่าน,15.42968,104.02255,33160
330908,3309,33,Du,ดู่,15.42493,104.16725,33160
330909,3309,33,Nong Ueng,หนองอึ่ง,15.27683,104.17923,33160
330910,3309,33,Bua Hung,บัวหุ่ง,15.31694,104.11137,33160
330911,3309,33,Phai,ไผ่,15.33724,104.25933,33160
330912,3309,33,Som Poi,ส้มป่อย,15.28293,104.24004,33160
330913,3309,33,Nong Mi,หนองหมี,15.27401,104.29513,33160
330914,3309,33,Wan Kham,หว้านคำ,15.39392,104.19903,33160
330915,3309,33,Sang Pi,สร้างปี่,15.31812,104.30824,33160
331001,3310,33,Kamphaeng,กำแพง,15.10171,104.14889,33120
331002,3310,33,I Lam,อี่หล่ำ,15.20243,104.18961,33120
331003,3310,33,Kan Lueang,ก้านเหลือง,15.05155,104.1431,33120
331004,3310,33,Thung Chai,ทุ่งไชย,15.0178,104.10968,33120
331005,3310,33,Samrong,สำโรง,15.14803,104.14813,33120
331006,3310,33,Khaem,แขม,15.19626,104.13416,33120
331007,3310,33,Nong Hai,หนองไฮ,15.14449,104.09586,33120
331008,3310,33,Khayung,ขะยูง,15.12711,104.23608,33120
331010,3310,33,Ta Kat,ตาเกษ,15.1499,104.19349,33120
331011,3310,33,Hua Chang,หัวช้าง,15.25307,104.13252,33120
331012,3310,33,Rang Raeng,รังแร้ง,15.22324,104.22953,33120
331014,3310,33,Tae,แต้,15.12026,104.1792,33120
331015,3310,33,Khae,แข้,15.06891,104.19087,33120
331016,3310,33,Pho Chai,โพธิ์ชัย,15.17537,104.21561,33120
331017,3310,33,Pa-Ao,ปะอาว,15.09457,104.21619,33120
331018,3310,33,Nong Hang,หนองห้าง,15.089,104.08988,33120
331022,3310,33,Sa Kamphaeng Yai,สระกำแพงใหญ่,15.1021,104.11842,33120
331024,3310,33,Khok Lam,โคกหล่าม,15.22175,104.16856,33120
331025,3310,33,Khok Chan,โคกจาน,14.96563,104.10502,33120
331101,3311,33,Po,เป๊าะ,15.29701,104.06229,33220
331102,3311,33,Bueng Bun,บึงบูรพ์,15.33239,104.05476,33220
331201,3312,33,Huai Thapthan,ห้วยทับทัน,15.0677,104.04338,33210
331202,3312,33,Mueang Luang,เมืองหลวง,15.02822,104.05538,33210
331203,3312,33,Kluai Kwang,กล้วยกว้าง,14.96642,104.07217,33210
331204,3312,33,Phak Mai,ผักไหม,14.94774,104.00238,33210
331205,3312,33,Chan Saen Chai,จานแสนไชย,14.98239,104.02323,33210
331206,3312,33,Prasat,ปราสาท,15.10831,104.02431,33210
331301,3313,33,Non Kho,โนนค้อ,14.90555,104.70763,33250
331302,3313,33,Bok,บก,14.97217,104.64812,33250
331303,3313,33,Pho,โพธิ์,14.92004,104.63578,33250
331304,3313,33,Nong Kung,หนองกุง,14.86027,104.77055,33250
331305,3313,33,Lao Kwang,เหล่ากวาง,14.88235,104.64242,33250
331401,3314,33,Si Kaeo,ศรีแก้ว,14.77738,104.46619,33240
331402,3314,33,Phing Phuai,พิงพวย,14.76025,104.42805,33240
331403,3314,33,Sa Yao,สระเยาว์,14.78783,104.50841,33240
331404,3314,33,Tum,ตูม,14.85267,104.48756,33240
331405,3314,33,Sueang Khao,เสื่องข้าว,14.81465,104.55399,33240
331406,3314,33,Si Non Ngam,ศรีโนนงาม,14.80326,104.41715,33240
331407,3314,33,Saphung,สะพุง,14.82247,104.45856,33240
331501,3315,33,Nam Kliang,น้ำเกลี้ยง,14.91684,104.55606,33130
331502,3315,33,La-O,ละเอาะ,14.93049,104.46587,33130
331503,3315,33,Tong Pit,ตองปิด,14.97516,104.4614,33130
331504,3315,33,Khoen,เขิน,14.85484,104.58095,33130
331505,3315,33,Rung Rawi,รุ่งระวี,14.88516,104.50054,33130
331506,3315,33,Khup,คูบ,14.97029,104.57093,33130
331601,3316,33,Bu Sung,บุสูง,14.95949,104.1727,33270
331602,3316,33,That,ธาตุ,14.99257,104.18194,33270
331603,3316,33,Duan Yai,ดวนใหญ่,14.94793,104.26893,33270
331604,3316,33,Bo Kaeo,บ่อแก้ว,14.99549,104.27259,33270
331605,3316,33,Si Samran,ศรีสำราญ,14.90792,104.17335,33270
331606,3316,33,Thung Sawang,ทุ่งสว่าง,15.02349,104.20402,33270
331607,3316,33,Wang Hin,วังหิน,14.91048,104.2597,33270
331608,3316,33,Phon Yang,โพนยาง,14.92524,104.19044,33270
331701,3317,33,Khok Tan,โคกตาล,14.54258,104.20534,33140
331702,3317,33,Huai Ta Mon,ห้วยตามอญ,14.52217,104.07297,33140
331703,3317,33,Huai Tuek Chu,ห้วยตึ๊กชู,14.56177,104.12267,33140
331704,3317,33,Lalom,ละลม,14.58745,104.07688,33140
331705,3317,33,Takhian Ram,ตะเคียนราม,14.60522,104.17007,33140
331706,3317,33,Dong Rak,ดงรัก,14.43927,104.19345,33140
331707,3317,33,Phrai Phatthana,ไพรพัฒนา,14.42471,104.0856,33140
331801,3318,33,Mueang Chan,เมืองจันทร์,15.15576,104.03855,33120
331802,3318,33,Ta Kon,ตาโกน,15.20428,103.99904,33120
331803,3318,33,Nong Yai,หนองใหญ่,15.19746,104.04038,33120
331901,3319,33,Siao,เสียว,14.80544,104.69117,33110
331902,3319,33,Nong Wa,หนองหว้า,14.75593,104.72253,33110
331903,3319,33,Nong Ngu Lueam,หนองงูเหลือม,14.84111,104.67946,33110
331904,3319,33,Nong Hang,หนองฮาง,14.80931,104.61671,33110
331905,3319,33,Tha Khlo,ท่าคล้อ,14.76504,104.78623,33110
332001,3320,33,Phayu,พยุห์,14.93745,104.38392,33230
332002,3320,33,Phrom Sawat,พรหมสวัสดิ์,14.86605,104.4012,33230
332003,3320,33,Tamyae,ตำแย,14.92313,104.42171,33230
332004,3320,33,Non Phek,โนนเพ็ก,14.93252,104.33104,33230
332005,3320,33,Nong Kha,หนองค้า,14.897,104.33028,33230
332101,3321,33,Dot,โดด,15.20348,104.07883,33120
332102,3321,33,Siao,เสียว,15.25338,104.04089,33120
332103,3321,33,Nong Ma,หนองม้า,15.2516,104.08316,33120
332104,3321,33,Phue Yai,ผือใหญ่,15.22911,104.10908,33120
332105,3321,33,I Se,อีเซ,15.26935,104.00588,33120
332201,3322,33,Kung,กุง,15.46996,104.08345,33160
332202,3322,33,Khli Kling,คลีกลิ้ง,15.52585,104.10838,33160
332203,3322,33,Nong Bua Dong,หนองบัวดง,15.46011,104.04903,33160
332204,3322,33,Chot Muang,โจดม่วง,15.47497,104.13853,33160
340101,3401,34,Nai Mueang,ในเมือง,15.23942,104.86,34000
340104,3401,34,Hua Ruea,หัวเรือ,15.36718,104.84714,34000
340105,3401,34,Nong Khon,หนองขอน,15.31326,104.74584,34000
340107,3401,34,Pathum,ปทุม,15.24506,104.89301,34000
340108,3401,34,Kham Yai,ขามใหญ่,15.30488,104.83493,34000
340109,3401,34,Chaeramae,แจระแม,15.24745,104.80536,34000
340111,3401,34,Nong Bo,หนองบ่อ,15.2397,104.73095,34000
340112,3401,34,Rai Noi,ไร่น้อย,15.30989,104.89868,34000
340113,3401,34,Krasop,กระโสบ,15.31071,104.9677,34000
340116,3401,34,Kut Lat,กุดลาด,15.2664,104.95684,34000
340119,3401,34,Khi Lek,ขี้เหล็ก,15.36566,104.80075,34000
340120,3401,34,Pa-Ao,ปะอาว,15.36255,104.7144,34000
340201,3402,34,Na Kham,นาคำ,15.50832,105.3301,34250
340202,3402,34,Kaeng Kok,แก้งกอก,15.48753,105.23503,34250
340203,3402,34,Ueat Yai,เอือดใหญ่,15.53231,105.21708,34250
340204,3402,34,Warin,วาริน,15.42404,105.26533,34250
340205,3402,34,Lat Khwai,ลาดควาย,15.5637,105.3223,34250
340206,3402,34,Song Yang,สงยาง,15.61576,105.26933,34250
340207,3402,34,Tabai,ตะบ่าย,15.58842,105.21589,34250
340208,3402,34,Kham Lai,คำไหล,15.43992,105.35807,34250
340209,3402,34,Nam Thaeng,หนามแท่ง,15.63811,105.50723,34250
340210,3402,34,Na Loen,นาเลิน,15.63746,105.35614,34250
340211,3402,34,Don Yai,ดอนใหญ่,15.44881,105.31916,34250
340301,3403,34,Khong Chiam,โขงเจียม,15.30096,105.50764,34220
340302,3403,34,Huai Yang,ห้วยยาง,15.45585,105.45433,34220
340303,3403,34,Na Pho Klang,นาโพธิ์กลาง,15.54044,105.56162,34220
340304,3403,34,Nong Saeng Yai,หนองแสงใหญ่,15.34575,105.39896,34220
